name,Tc
Y1Ba2Cu3O6.7,73.62
Li3Mo15Se19,3.5
Y1Ba2Cu3O7,92
Tm5Rh4.8Co1.2Sn18,1.97
Gd1Ba2Cu2.85Fe0.15O7-Z,63.1
Pb1,7.22
Cd0.8Mg0.2,0.185
U0.85Mo0.15,2.11
La1.45Ca0.15Nd0.4Cu1O4,27.5
Ce1Co2,0.82
Y1Ba2Cu3O6.99,91.4
La1.85Ca1.15Cu2O6-Z,45.5
Th1Rh4B4,4.5
V0.77Si0.21Al0.02,11.7
Pd32Zr68,2.24
Nb0.68Zr0.32,10.05
Pb0.5Cd0.5Sr2.1Y0.4Ca0.5Cu2O7-d,
La1.77Eu0.2Sr0.08Cu1O4,
Y2La0.6Ba3.4Cu6O14.02,60
La2Ir3Si5,1.99
S2Ta1,2.5
Ta0.36Ti0.64,7.53
Sn0.966Te1,0.167
Ba2Yb1Cu3O6+z,90.1
Ba1Bi1O3,
Mo1Sr2Eu1.5Ce1Cu2O10,23
Ba1Fe1.936Ni0.064As2,15.1
Eu1Fe2As2,
Hf0.5V2Zr0.5,10.1
Ru1Sr2Dy1.5Ce0.5Cu2O10-z,
Y1Ba2Cu3O7,
Mo0.3Tc0.7,12
La2.82Pr0.18S4,4.33
La0.91Lu0.09,3.28
Bi1.5Pb0.2Sr2Ca2Cu2.8Sc0.2Oz,109
Ca10Pt4.1Fe9.9As18,32.2
Y0.7Pr0.3Ba2Cu3O7,59.7
Ca1Hg1,1.6
La1.85Sr0.15Cu1O4,28.6
Tl0.4La1Sr1Cu1.6O5,30
Er1Ni2B2C1,10.5
W0.014Zr0.986,3.64
Lu1Rh2,
Sr1Fe1.68Zn0.12Co0.2As2,6.22
Nb0.79Si0.21,9.3
Bi2S2F0.5O0.5,5.1
V2.67Ir0.33Jr1,11.39
La1.85Sr0.15Cu0.99Ni0.01O4+z,30
Hg0.85Re0.15Ba2Cu1O4.58,35
Tc1,7.79
V2.7Mn0.3Si1,11.9
Si1.9Y1,
Hg0.7V0.3Ba1.25Sr0.75Cu1O4.6+z,75
Ba1.6Sr0.4Yb1Cu3O6.48,10
Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3OZ,132
Rh0.015Ti0.985,1.6
Ti0.9V0.1,6.3
Ir0.765Ru0.235,0.142
Sr0.84Nd0.16Cu1O2,24
Bi2Sr2Ca1Cu2O8+Z,79
Nd1Bi1S2F0.7O0.3,4.25
La1.85Sr0.15Cu0.7Ni0.3O4,
Y0.8Pr0.2Ba2Cu4O8,70.5
Ca1.9Na0.1Cu1Cl2O2,13
Hg1.4Tl0.6Ba2Ca1Cu2O8-z,
La1Mo6S8,6.8
Gd1Ba4Cu3O8.5+Z,
C60Cs3,34.9
La1.8Sr0.2Cu0.99Zn0.01O4,21
Nb70Mo10Si20,4.8
Bi2Sr2Ca1Cu2O8,81
U0.99Th0.01Be13,0.624
Hg0.5Bi0.5Sr2Ca0.65Pr0.35Cu2Oz,95
C60Rb3,
P1W1,
Ru0.9Nb0.1Sr2.2Gd1Ce1.8Cu2Oz,17
Th1Pd3B3C1,21.5
Y2Ba4Cu7O15-Z,82
La1Ni1C2,2.86
Ge0.1Si0.9V3,14.4
Cr2Zr1,
Y1Ba2Cu2.975Co0.025OZ,90.3
Mg1B0.9C0.1,30
Ni2Zr0.7Nb0.3Ga1,2.3
Er1Ba2Cu2.94Zn0.03Fe0.03O6.94,76
La1.8Sr0.2Cu0.97Ni0.03O4,11.1
La2Cu1O4.003,
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.84,72.5
La1Fe1As1F0.11O0.89,27.9
Hf1Mo2,0.05
Ir1Te1,
Ho1Fe4P12,
La2Cu1O3.998,
Pt1Sc4,
Al0.999Fe0.001,1.5
Dy1Pd2P2,
H0.87Pd1,4.3
Ru1Sr1.98La0.02Gd1Cu2O8,20.6
Hg1Ba2Ca2Cu3O8.22,107
Y1Ba2Cu3O7,89.7
Mo6Se7.7Te0.3,6.66
Mg1Y1,
U1Os3B2,
Y1Ba2Cu4O8,80.05
Sc0.4V0.6,6.94
Bi0.25Pb0.75,6.9
La1.8Sr0.2Cu0.9928Zn0.0072O4,27
Nb3Sn0.9In0.1,18.1
Hg0.85Mo0.15Sr2Cu1O4,66
Y1Ba2Cu3O6.197,
Er0.88Ca0.12Ba2Cu2.28Co0.18O6.93,77.5
La1Ba2Cu2.4Fe0.6OZ,
Bi2Sr2Ca1Cu2O8,84
Y1Ni2B2C1,15.5
Fe1Te0.67Se0.33,14
Bi2Sr1.8La0.2Ca1Cu2O8+X,85
Zr2Co0.15Ni0.85,1.4
K0.8Fe1.6Se2,
Pd1T0.734,1.449
Pr1Ru4Sb12,0.97
Gd1Ba1.5Sr0.5Cu3O7-Z,85.6
La1.87Sr0.13Cu0.98Li0.02O4,32.85
Nd1Bi1S2F0.1O0.9,4.24
Nd2Ir3Si5,
Ba0.8K0.2Ti2Sb2O1,3
Sr1Fe1.9Co0.1As2,
Pb0.7Sr2Ca0.5Y0.5Cu2.3O7-Z,40
Bi1.2Pb0.8Sr2Y1.65Ce0.35Cu2O10+z,27
Ir0.73Os0.17Ru0.1,0.34
Hg1Ba2Cu1O4.117,82
Y1Sr0.5Ba1.5Cu2.5S0.5Oz,75.6
Pr1Fe0.925Co0.075As1O1,15
Ge2U1,0.72
Ce1Co1.67Ni0.33,0.46
Bi2Sr2Ca1Cu2O8.1,90
Y1Ba2Cu3O6.95,93.5
Nb2.934V0.066Sn1,17.7
Fe22U78,0.98
Sn1Te1,0.214
Rh3Bi14,2.94
Tl1Mo6Se7.5,12.2
Sn1,
Y1Ba2Cu3O7-Z,90
Tl2Ba2Cu1O6+Z,
Ca0.5Na0.5Fe2As2,22
Lu0.8Ca0.2Ba2Cu3O6.68,78
Ba1Ru2As2,
Mo0.61Ru0.39,7.18
Hg0.6Ti0.4Ba2Ca2Cu3O8.4,128
Y1Ba2Cu3O6,
Y1Ba2Cu3F0.2O7,91
Fe0.2Ni0.8Zr2,2.13
Sr2Sm1Nb1Cu2O8-d,
Mo0.2U0.8,2.113
Sr1.5Ba0.5Y1Cu2.8Ga0.2O7.2,61
Y1Ba2Cu3O7-Z,92
Eu1Fe1.8As2P0.2,
La3Ni2B2N3,13.2
Hg0.9W0.1Ba2Ca1Cu2O6.2,118
La1.895Sr0.105Cu1O4,26.3
Ba1Fe2As1.18P0.82,25.3
V2.742Zr0.258Ga1,9.9
P1,5.6
Gd1Ba2Cu3O7-Z,92
Ba1Fe2As2,16.6
Hg0.8Tl0.2Ba2Cu1Oz,61.3
Ca10Pt5.8Fe8.2As18,33.65
Ag1Bi1,
C1V1,
M1Ta1S2,2.8
Y1Ba2Cu3OZ,93
Mg1C1Ni2.5Ru0.5,
Cr1,3.1
Rh5Y1,0.56
La1.84Sr0.16Cu1O4,
Fe5Si2V3,
Y0.92Gd0.08Ru2,2.2
Tm1Ba2Cu4O8,79.6
Tb1Fe1As1O0.9,22.8
Hg1.46Cl1.46Bi2Sr2Ca1Cu2Oz,86
Y1Ba2Cu2.993Zn0.007O7,84
Be0.98Re0.02,9.75
La2Ni1O4,
C6Ca1,11.6
Al0.964Ge0.036,2.74
Cu0.85Ge0.15,0.084
Y0.76Ca0.24Ba2Cu2.94Co0.06O6.81,82
Nb27.5Ta27.5Rh45,3.965
Y1Pd4.2B3C0.3,24
La1.84Sr0.16Cu0.995Zn0.005O4,
Ba0.6K0.4Bi1O3,28
Ba0.6Rb0.4Ti2Sb2O1,5.71
O3Sr1Ti1,0.12
O1Ti1,1.06
La1Ni2Ge2,
In1,4.405
O3W1,
Pd2Hf0.5Y0.5Al1,2.9
Mo7Re13C1,8.1
Tm1Ni2B2C1,10.9
Tb1.2Mo6S8,1.4
Na0.5M1Fe1Se1,31
Tl1Sr2Ca0.4Pr0.6Cu2O7,74
Ge1Mo3,1.45
Bi2Sr2Ca1Cu2O8.24,88
Ti0.64Nb0.28Ta0.08,8.74
La0.95Pr0.05Se1,0.7
Hg0.7Cr0.3Sr2Ca2Cu3OZ,98
La1.85Sr0.15Cu0.98V0.02O4+z,30.9
Ba1Fe1.678Ru0.322As2,9.31
Y1Ba2Cu3O7-Z,92.2
Ba0.46K0.56Bi1O2.965,14.8
Nd0.7Ca0.3Ba0.6La0.4Cu3O6.79,75
N0.8Nb1,8.9
Sm1Ba2Cu3O6.709,59.8
Fe1Te1,
Lu4.5Th0.5Ir4Si10,4.88
C2Ce1,
Ba24Si100,1.4
Nd0.7Pr0.3Ba1.85Sr0.15Cu3Oz,
Mg0.4Al0.6B2,12
La1.85Sr0.15Cu0.945Zn0.055OZ,
Fe2Te3,
Ru0.7Rh0.3P1,1.13
Bi0.6Tl0.4,6
La1.85Sr0.15Cu0.9Zn0.1O4,
Nb0.9Mg0.1N0.87O0.13,16.2
Sr0.2Mo1S2,5
Ca1Rh1.2Sn4.5,8.7
Bi2Sr2Ca1Cu1.3K0.7O8+Z,87
Bi3Rh1,3.2
Sr1.5Ba0.5Cu1F2O2,62
C60Rb3,
Pr1.3Ba1.7Cu3O7.05,
Y0.75Ca0.25Ba2Cu4O8,82.9
Ru1Sr2Eu1Cu2O8,32.9
Ba6Nb10O30,1.6
Th1Ir1.2Ru0.8,1.45
Y1Ba2Cu2.52Al0.48O6.74,68
Pd0.52Sb0.48,1.65
Tl1Ba2Ca2Cu3O9,110
Nb0.6Ti0.4,9.8
Hg0.4Pr0.6Sr2.7Pr0.3Cu2O6+z,85
In1Te1,2.2
Pb0.5Cd0.5Sr1.8Ba0.2Ca0.5Y0.5Cu2O7,
C0.8Zr0.2,
Ge0.18Nb0.82,6.05
Gd0.99Ca0.01Ba1Sr1Cu3O6.9198,70.5
Ti1V1Si1,
W0.9Zr0.1,
Li1Ti2O4,11.7
Y1Ba2Cu2.775Fe0.225O7-Z,59
La1.85Sr0.15Cu1O4,39
Ir2Th1,5.72
B2Mg1,39
Y1Ba2Cu3O7-Y,92
Nb0.38Re0.62,2.43
Y1Sr2Cu2.8Re0.2O7.2,63
Ga1Sr1.8Ca0.2Yb0.75Ca0.45Cu2Oz,52
V3Si0.46Ga0.54,7.4
C2Y1,3.88
Gd0.71Pr1.14Ce0.15Cu1O4,8.1
Hg0.8Sb0.05Pb0.15Ba2Ca2Cu3O8+z,133
Bi1.7Pb0.3Sr2Ca1Cu2O8,81
La1Fe0.85Co0.15As1O1,6
Nb3Al0.95Be0.05,19.8
Gd1Ba2Cu2.95Fe0.05OZ,89.1
O3Rb0.27W1,1.98
Tl0.8Bi0.2Ba2Ca2Cu3O9,116
Eu1Ba2Cu2.96Zn0.04O7-y,74.8
Rb2.7Tl2.2C60,23.2
Y0.9Ca0.1Ba2Cu2.55Co0.45O7.02,18
Tc2Y1,8.8
Eu3Bi2S4F4,1.45
C1Nb1,6
Y0.8Ca0.2Ba2Fe3O8,
La1Al2,3.23
Sm1.71125Y0.13875Ce0.15Cu1O4,12
La1.983Sr0.017Cu0.95Zn0.05O4,
C2Y1,4.02
Pb1S1,
Y1Ba2Cu2.955Au0.045O7-Z,91.5
V2.979Co0.021Si1,16.4
Nb3Se4,1.61
Pr0.8Sr0.2Fe0.97Zn0.03As1O1,13
Sr1Fe2As1.3P0.7,34
Er1Ba2Cu2.99Zn0.01O7-y,89.8
Sr1Pb0.8Sb0.2O3-Z,
Sr1Fe2As2,30.1
Yb1Ni2B2C1,
Y1La0.2Ba1.8Cu3O7.64,88.1
Ho0.85Dy0.15Ni2B2C1,7.9
Pr1Pb1Sr2Ca3Cu4OZ,18
Nd1.55La0.3Ce0.15Cu1Oz,19.6
Ca1Ga1Si1,4.4
La3Ru1Pd3Ge13,4.8
Y0.8Pr0.2Ba2Cu3O7-Z,78.4
Sr6Ca8Cu24O41,
Bi2.1Sr1.93Ca0.92Pr0.05Cu2O8+z,70.6
B2Nb1,6.13
Ir0.76Os0.09Rh0.15,
Sn0.6Eu0.5Mo6.35S8,10.2
Li0.9Mg0.1,11
Pb2Sr2Dy1Ce1.36Cu3O12,
Nb3Al0.95Ga0.05,19.2
Nd1Ba2Cu2.96Zn0.04O7-y,72.7
Sn1Mo6S8,10.5
Bi2Sr2Ca0.8Y0.2Cu1.94Zn0.06O8+z,70.2
Sr1Ir2As2,2.8
Fe1Sr2Eu1Cu2O7.51,22
C60Rb3,29
Sm1Fe0.96Ir0.04As1O1,
La1.65Er0.35Ba2Ca0.7Cu4.7O11.166,71
Tb1Ni2B2C1,
Te1,4.28
Zr46.75Ti8.25Cu7.5Ni10Be27.5,1.84
Ce1Rh1Si3,1.07
Ba0.5K0.5Fe1.9Cu0.1As2,22.29
Y1Ba1.9Cu2.9Co0.1O6.92,66
Er1Ba2Cu2.73Zn0.18Fe0.09O6.94,37
La1.85Sr0.15Cu0.97Ni0.03O4+Z,28
Bi2.1Sr1.85Cu1O6-z,3.46
Nd0.8Sm0.2F0.3Bi1S2O0.7,4.59
Ho0.9Dy0.1Ni2B2C1,8.15
Co0.6Rh0.4Zr2,8
Ba1Fe1.852Co0.148As2,22.5
K1.15M1Fe2.02Se2,10
Na0.16M1Ti1N1Cl1,10.2
Y1Ba2Cu3O6.32,
In0.04Pb0.96,7.075
Y1Ba2Cu3O7,91.6
Hg1Ba2Ca2Cu3O8+Z,123
Y1Ba1.54La0.46Cu3O7.118,44.1
La2Sr1Cu2OZ,
La0.55Lu0.45,2.2
La1.85Sr0.15Cu1O4,39
Al1Sr2Ho0.65Ca0.35Cu2O7.01,
Sr2Cu1F2O2,46
Y0.6Pr0.2Cd0.2Ba2Cu3O7-Z,49
Y1Ba2Cu3O7-Z,91
Yb1Ba2Cu2.85Ga0.15O7-y,90
Ir0.8Pt0.2Te2,
Cu1Rh1.78Sn0.22Se4,1.92
Hg1Ba2Ca2Cu3O8.29,135
Nb0.8Ga0.14Ni0.06,8.7
Hg1Ba2Ca2Cu3O8,
La2.375Ca1.25Ba2.375Cu6O14.062,78
Y0.8Ca0.2Sr1Ba1Cu2.6B0.4O8.2-z,31
Dy1Ni2B2C1,0.75
Y1Ba2Cu2.94Zn0.06O7,67.04
Cu1.8Mo6S8,10
Bi1Ca1Sr1Cu2Oz,70
Cr0.74Re0.26,3.12
Sr1Fe1.86Co0.14As2,7.2
Y1Ba2Cu3Li0.1O7-z,88.91
Sr1Pt2As2,5.45
Hg1Ba2Cu1O4+z,75
Y0.6Pr0.4Ba2Cu3OZ,43.3
Be12Co1,
Ca0.82La0.18Fe1As1.99P0.01,39
Bi1.64Pb0.36Sr2Ca0.95Y0.05Cu2O8+z,76
Yb0.9Pr0.1Ba2Cu3O6.97,88.5
Bi1.6Pb0.4Sr1.8Ba0.2Ca1.97Er0.03Cu3Oz,106
Ca0.5Na0.5Fe2As2,17.8
La1.4Ba1.5Ca0.1Cu3O6.903,25
Y0.65Ca0.35Sr2Cu2Ga1O7,27
Lu0.6Pr0.4Ba2Cu3O7-z,49
La1.992Sr0.008Cu1O4+Z,
Nb3Ga0.85Al0.15,17.1
Cu1Se2,2.365
Bi2Se3,
Nb1S2,6.1
Mo0.724Zr0.276,
Cu1Si1,
Ba0.15La1.85Cu1O4-Y,30
Pb1Mo6S8,13.5
Sm1Fe0.925Co0.075As1O1,15
Hg1Sr2La0.333Ce0.667Cu2O6+z,40
La1Fe1As0.5P0.5O1,0
Tl0.9Bi0.1Sr1.8Yb0.2Ca0.9Cd0.1Cu1.99Fe0.01O7-z,71.3
Bi4Sr4Ca0.5Tm1.5Cu4O16.91,1.5
Ce0.916Yb0.084Co1In5,1.84
Ba1Fe1.82Ru0.18As2,25.8
Y1Ba2Cu3O7,90.7
Sn0.8In0.2Te0.95Se0.05,3.3
Y1Ba2Cu2.9Ni0.1OX,82.9
Dy1Ba2Cu3O7,
Er0.97Tm0.15Rh4B4,8.86
Al0.01V0.99,4.49
Bi2Sr2Ca0.67Y0.33Cu1.98Zn0.02O8+d,71.1
Mg1C1Ni2.8Ru0.2,3.49
La1.85Sr0.15Cu1O4,38
Sr1Fe2As1.4P0.6,25
Bi2Sr2Ca0.6Gd0.4Cu1.8LI0.2O8+Z,5
Eu1Ba2Cu3H0.23O7-z,
Rh1Y3,0.65
Mg1C1Ni3,7.1
Te1,2.05
La0.933Gd0.067Sn3,4.64
Ni0.16Co0.64P0.2,
B3Ru7,3.38
Mg0.99Al0.01B2,37.9
La1Ni0.95Cu0.05C2,3.15
Y0.55Pr0.45Ba2Cu3O6.65,30.7
Cu0.5Tl0.5Ba2Ca0.8Mg1.2Cu3O10-z,130
La1Fe1As0.5P0.5O1,
P1Ti1,
Au0.1Zr0.9,2.78
Sc0.01V0.99,5.67
Cs0.3Mo1S2,6.8
Ag1Sn1Se2,4.66
Li0.55Zr1N1Cl1,15
Ba1Ti2Sb1.6Sn0.4O1,2.31
Bi2Sr2Ca0.5Ce0.5Cu2O8+z,60
Ba1Fe1.982Mo0.018As2,16.7
Y1Ba2Cu2.87Fe0.13O7-z,78
Tl0.5Ba2Ca2Cu3.5O10-z,95.5
Ba1Bi3,5.69
Na0.31Co1H2.6O3.3,3.7
Sb2Ta1,
Pt1,0.00104
Y1Ba2Cu2.94Fe0.06O7-Z,82.1
Y1Ba2Cu2.96Zn0.04O7-D,
Mg1B2,
La1Fe4P12,4
C60P2F12,
Sr3Ir4Sn13,5.1
Sr0.3M1Fe2Se2,36.3
Y0.8Pr0.2Ba2Cu3O8.04,64.4
La1.83Sr0.17Cu0.98Fe0.02O4,31
Tb1Rh4B4,
V2.781Co0.219Ga1,8.4
Cd0.844Ce0.832Sr2.076Y1.248Cu2Oz,
Nd1Ba1Ca1Cu3O7,37
Sc1Ni2B2C1,16.5
Ce1Co1In4.75Zn0.25,1.82
Pr1Ba2Cu3OZ,
La1.84Sr0.16Cu1O4-Z,
Si0.28Ta0.72,
Ca1Mg2,
Y1Sr2Cu2.7Ti0.3O7.224,35
La2.5Ca1Ba2.5Cu6O14.146,79
Hg0.8Ba2Cu1.15O4+y,93.2
Y1Re0.15Ba2Cu2.85O7.07,91.5
Gd1Ru2,
Si2W1,
Cr0.2V0.8,1.9
Y1Ba2Cu2.8Zn0.2Oz,51.7
Ni0.05Rh0.04Ti0.91,3.5
Ca1Al1Si1,5.6
Bi2Sr1.95Ba0.05Ca1Cu2Oz,88.3
Eu1Fe1.5Ru0.5As2,21.5
Cu1Rh1.5Sn0.5Se4,0.14
Ho1Ni2B2C,8.6
La1.828Sr0.172Cu1O4,37.5
Sm1Fe0.5Ru0.5As1F0.15O0.85,4.26
Ce0.97La0.03Pt3Si1,
N1Nb1,10
Bi2Sr2Ca1Cu2O8+Z,89
Sn0.927In0.061Te1,1.8
B2.75Be1,0.72
La1.7Na0.3Cu1O4,
Tm1Ba2Cu3O7,90
Tl0.5Ba2Ca3Cu3Zn1.5O12-z,113.3
Y1Ba2Cu3O6.54,54
La1Fe1As1F0.1O0.9,25.2
Mo0.28Re0.72,6.5
Bi1.7Pb0.3Sr2Ca2Cu3O10+Z,107
Er0.8Pr0.2Ba2Cu3O7-y,78
V2.928Re0.072Ga1,10.8
Dy1Ba2Cu4O8,76
C1Fe3,
La1.2Ba1.8Cu3O7.3,27
Y1Ba2Cu3F0.016Oz,90.8
Ir1Nb3,2.07
B2Mg1,39.2
Sm1Fe1As0.55P0.45H0.16O0.84,11
Mo1.9Nb0.1B1C1,6.7
Ta1P1S1,
Y1Ba2Cu2.85Ni0.025Zn0.124O7-z,47.9
Re0.73W0.27,8.3
In0.012Sn0.988,3.69
K0.9O3Re1,
La1.8Sr0.2Cu0.965Ni0.035O4+z,14.03
La0.72Ce0.28Ru2,1.278
Cu1Y1,0.47
Lu2Ir3Si4Ge1,3.6
Y1Ba1.7Nd0.3Cu3Oz,85
Ce1Fe1As1F0.04O0.96,
Tc0.05W0.95,
Pd1Se1Te1,
Bi2Sr2Ca1Cu2O8+y,
Bi1.8Pb0.2Sr2Ca1Cu2O8+Z,91.1
Er0.7Pr0.3Ba2Cu3OZ,66.7
Bi2Sr1.49La0.51Cu1O6+D,28.5
Ba0.6K0.4Fe2As2,38
Tl2Ba2Cu1O6+z,68
Pb0.5Sr2Y0.75Ca0.25Cu2.5OZ,
Y0.65Ca0.35Sr2Ga1Cu2O7,
La1.85Sr0.15Cu1O4,38
Y0.85Pr0.15Ba2Cu3O6.97,81.8
La1.85Sr0.15Cu0.98Sn0.02O4+Z,
Al4La1,
La1Ru1.5Sn4.5,3.9
Hg0.4Ce0.6Sr2.5Ca0.4Cu2.1O7-z,51
Ge1Pd1,
Y1Ba2Cu3O6.45,45
Ba2Ca1Cu2F1.4O4.6,106
Y1Ba1.8Sc0.2Cu3O6.64,88.8
Y1Ba2Cu3O7,91.2
Be22Rh1,
Nd1.25La0.6Th0.15Cu1O4,18
Bi1.6Pb0.4Sr6Cu3C2O16,54
La1.45Nd0.4Sr0.15Cu1O4,21.8
Y0.65Pr0.2Ca0.15Ba2Cu3Oz,72.2
Au1Sb2,0.58
Sm1Ba2Cu2.9Zn0.1O7-y,43.6
Bi4Ca3Sr3Cu4O16,86.5
Y1Ba2Cu3O7-Y,90
La0.2Pr0.8Ba2Cu3O7,
N1V1,8.32
K0.8La0.2Bi1O3,12.2
Ge1Nb3,6.4
Pr1.85Ce0.15Cu0.99Zn0.01O4.065,18.41
Bi2Sr2Ca1Cu2O8.11,86.5
Nd2Cu1O4-Y,
Fe1P1Sr2Sc1O3,15
Tl0.98Sr2.05Lu0.68Ca0.26Cu2.03Oy,42
Au0.388Ga0.612,1.355
Ir0.25W0.75,3.82
Bi1.7Pb0.3Sr2Ca1Cu2O8.05,80.5
Tl1Fe3Te3,
Tl0.5Ba2Ca2Cu1Zn2.5O10-z,120
Ir0.95Rh0.05,0.075
La1.85Ca0.989Sr0.161Cu2O5.93,13
Nb0.9Pd0.1,3.5
Y1Ba2Cu2.79Zn0.21O6.81,
Nb3Pb1,
Hg1Ba2Ca2Cu3O8+z,132
Bi2Sr2Ca1Cu1.96Co0.04Oz,58.9
Nb3Sn0.8In0.2,17.8
Y0.4Pr0.6Ba2Cu3O6.965,
Y2I1Br1C2,7.9
Fe1Se0.42Te0.58,14.8
Ba0.823K0.177Fe2As2,10
Gd1Ba2Cu2.97Mn0.03Oz,86.18
Gd1Ba2Cu3O7-y,
La1.855Sr0.145Cu1O4,34.9
B2V1,
Cr0.915Pt0.185,
Y0.9Ca0.1Ba2Cu4O8,88.9
La1Pt0.8Ni0.2Si1,2.82
Na2Cs1C60,14
Sm0.3Pr0.7Ba2Cu3O7,
Bi4Sr4Yb2Cu4O16+Y,
Ta1,4.425
Y1.5Ce0.5Sr2Cu2.5Se0.5O9-z,
Ce1Ir1In4.8Sn0.2,
Tc0.65V0.35,4.49
La1.943Sr0.115Cu1O4,24.9
Mo1Se2,
Hg0.5Tl0.5Ba2Ca0.86Sr0.14Cu2O6+z,100
Nd0.8Ca0.1Th0.1Ba2Cu3O7-z,73.4
La1Ca1Ba1Cu2.7Zn0.3O7-Z,20
Pb0.92Mo6S7.5,13.98
Nb3Sn1,18
Mo0.3V0.7,0.76
Bi2Sr1.5La0.5Cu1O6.38,21
Hf0.5Re0.5,
Bi2Sr2Ca1Cu2O8.28,80
La1.91Sr0.09Cu1O4,11
Hf1V0.4Fe1.6,
Nb0.8Ta0.2,7.82
I0.52Bi2Sr4Cu2C1Oz,23
Bi2Sr2Ca1Cu2I0.95O8.28,
Y1Ba2La1.94Cu3O6.963,91.8
Eu0.73La0.27Fe2As2,
La1.78Sr0.22Cu0.955Ni0.045O4,
La1.725Nd0.125Sr0.15Cu1O4,33.5
Bi2Sr1.2La0.8Cu1O6+Z,
Ba1Os2P2,
Nb0.66Zr0.33,10.8
Nd1.55La0.3Ce0.15Cu1O4,21.5
Nb5Si3,
Y0.868Ca0.132Ba2Cu3O6.928,75
Y1Ba2Cu3O6.41,
Bi2.1Sr1.7Ca1.1Cu2OZ,85.5
La1.9Sr0.1Cu1O4.023,40
Y1Ba2Cu3O7-Y,90
C60K3,20
Ir0.34Nb0.66,2.25
C0.92Y1,
Pb0.5Cd0.5Sr1.8Gd1.6Ce0.6Cu2Oz,43.5
B1,6
Y1Ba2Cu2.61Co0.39O6.91,
La2.9Nd0.3Ca0.6Ba3.2Cu7Oz,58
Tl1Sr2Ba2Cu2C0.8N0.2O10,61
Y1Ba2Cu3O6,
Y1.1Ba1.9Cu3O7-Z,92
Hg5Pt2,
Ru0.445V0.555,3.48
Y1Ba2Cu3O6.28,
Tl2Ba2Ca2Cu3O10+Z,105
Sr1Fe2As2,
Sm0.8Pr0.2Ba2Cu3O6.85,26
Ir2Nb3,9.8
Y1Ba2Cu3OZ,90.6
Th1Ir1.8Os0.2,5.66
Pr1Os3.6Ru0.4Sb12,1.62
Y1Ba2Cu3O6.2,
Fe1.05Te1,
As0.15Nb3Pb0.15Sn0.7,18.05
La1Si1.82,
Sr1Fe1.84Pt0.16As2,16
Ir0.71Mo0.29,0.12
Y1Ba2Cu3O6.45,40
H1Cl3C61,80
B3Mo6S8Sn1,15
Ce1Co1In4.9835Cd0.0165,2.15
Li1Fe0.98Cu0.02As1,9.3
Gd1.8Pr0.05Ce0.15Cu1O4,
Ba1V0.8TI0.2S3,
As1Cu3,
Th0.8Y0.2,1.64
Hg0.5Tl0.5Ba2Cu1Oz,
Eu1.5Ce0.5Ru1Sr2Cu2O10,38
Mg0.7Al0.3B2,27.1
Hg0.7Cr0.3Sr2Cu0.98Ni0.02O4+z,53
O3Sr1Ti1,0.47
Y1Ba2Cu2.91Zn0.09O7,56.9
Tm5Rh6Sn18,2.19
La1.78Sr0.22Cu0.99Zn0.01O4,15
La1.825Sr0.175Cu1OZ,35
La1Bi1Se2F0.5O0.5,3.4
U1Co1Ge0.98Si0.02,0.667
Bi1.95Sr1.65La0.4Cu1O6.2,30.5
La1.88Ba0.12Cu1O4,30
La1.83Sr0.17Cu1O4,21
Nb3Rh0.98Ru0.02,2.42
Ni2Hf1Sn1,
Sr0.81Nd0.19Cu1O2,18
Er0.6Pr0.4Ba2Cu3O7,45.8
Y0.9Ca0.1Ba1.9La0.1Cu3OZ,77.5
La0.9997Ce0.0003Pt1Si1,3.2
Ru1Sr2Gd1.6Ce0.4Cu2Oz,
La1.5Yb0.5Ba1.5Ca1Cu5O11.785,76
Pd1.25Te2,2.2
Bi2Sr2Ca0.8Y0.2Cu1.95Zn0.05O8+z,75
Y1Ba0.5Sr1.5Cu3O6.98,78
Y1Ba2Cu3.72Fe0.28O8+Z,
C1Nb2,
Cd0.9Ge0.1,1.7
Y1,2.7
Ga1Y3,
Ru1Sr1.9La0.1Gd1Cu2O8,
Pb2Sr2Y1Cu3O8,
Si2Ta5,
Mo0.913Ti0.037,2.95
Y1Ba1.5La0.5Cu3O7.17,54.1
Cu1Rh2Se4,3.5
Y1Ba2Cu3O6.41,17.1
Nb0.85Zr0.15,10.8
Y1Ba2Cu3H0.2O7-Z,92
Nd1Fe0.98Ru0.02As1F0.11O0.89,46.7
La1Ba2Cu2.97Fe0.03OZ,55.2
Tl1Ba2Ca3Cu4O11,122.1
Ce1Ir1In4.986Sn0.014,0.8
Y1Ba2Cu2.7Fe0.3O7,50.8
Pr1.85Ce0.15Cu1O4-Y,
Ca1Ba1Yb1Cu3O7-Z,
Y1Ba2Cu3H1.4O6.98,92
Sr0.6Ca0.2Cu1O2-z,
Al0.992Cu0.008,
Y1.8Zr0.2C2.9,13
Y1Ba2Cu3O6050,22
Bi2Sr2Ca0.5Y0.5Cu2O8,41
Th0.998U0.002,0.761
Tl2Ba2Ca1Cu1.98Fe0.02F0.3O7.85,101
Y0.4Pr0.6Ba2Cu3O7.03,
Sm0.8Ca0.2Ba2Cu3Oy,
Fe1Se0.5Te0.5,12.5
Bi0.45Pb0.55,7
La1.44Nd0.4Sr0.16Cu1O4,
